"----------------------------------
Data Retrieval: Starting
----------------------------------"
"***********
Beginning callset group: 0
***********"
"Processed Record 20 in callset group: 16 | skjervoy, no"
"Processed Record 21 in callset group: 16 | coahuayana, mx"
"Processed Record 22 in callset group: 16 | kununurra, au"
"Processed Record 23 in callset group: 16 | shubarshi, kz"
"Processed Record 24 in callset group: 16 | mweka, cd"
"Processed Record 25 in callset group: 16 | acari, pe"
"Skipping Record 26 in callset group: 16 | nguiu, au NOT FOUND"
"Processed Record 27 in callset group: 16 | angoram, pg"
"Processed Record 28 in callset group: 16 | valparaiso, cl"
"Processed Record 29 in callset group: 16 | fort wellington, gy"
"Processed Record 30 in callset group: 16 | minab, ir"
"Processed Record 31 in callset group: 16 | izhmorskiy, ru"
"Processed Record 32 in callset group: 16 | kem, ru"
"Skipping Record 33 in callset group: 16 | warqla, dz NOT FOUND"
"Processed Record 34 in callset group: 16 | bogorodskoye, ru"
"Processed Record 35 in callset group: 16 | pyapon, mm"
"Processed Record 36 in callset group: 16 | wundanyi, ke"
"Processed Record 37 in callset group: 16 | urgut, uz"
"Processed Record 38 in callset group: 16 | manadhoo, mv"
"Processed Record 39 in callset group: 16 | montrose, us"
"Processed Record 40 in callset group: 16 | hjelset, no"
"Processed Record 41 in callset group: 16 | kalmunai, lk"
"Processed Record 42 in callset group: 16 | of, tr"
"Processed Record 43 in callset group: 16 | antalaha, mg"
"Skipping Record 44 in callset group: 16 | mergui, mm NOT FOUND"
"Processed Record 45 in callset group: 16 | sretensk, ru"
"Processed Record 46 in callset group: 16 | sampit, id"
"Processed Record 47 in callset group: 16 | sinegorye, ru"
"Processed Record 48 in callset group: 16 | haapiti, pf"
"Processed Record 49 in callset group: 16 | ibicarai, br"
"Processed Record 50 in callset group: 16 | nador, ma"
"Skipping Record 51 in callset group: 16 | badaojiang, cn NOT FOUND"
"Processed Record 52 in callset group: 16 | tiarei, pf"
"Processed Record 53 in callset group: 16 | balabac, ph"
"Processed Record 54 in callset group: 16 | hokitika, nz"
"Processed Record 55 in callset group: 16 | beibei, cn"
"Skipping Record 56 in callset group: 16 | longlac, ca NOT FOUND"
"Processed Record 57 in callset group: 16 | shevchenkove, ua"
"Processed Record 58 in callset group: 16 | victoria, cl"
"Processed Record 59 in callset group: 16 | suraia, ro"
"***********
Beginning callset group: 17
***********"
"Processed Record 0 in callset group: 17 | guwahati, in"
"Processed Record 1 in callset group: 17 | huilong, cn"
"Processed Record 2 in callset group: 17 | antofagasta, cl"
"Processed Record 3 in callset group: 17 | xapuri, br"
"Processed Record 4 in callset group: 17 | karimpur, in"
"Processed Record 5 in callset group: 17 | pakxan, la"
"Processed Record 6 in callset group: 17 | presidencia roque saenz pena, ar"
"Processed Record 7 in callset group: 17 | niono, ml"
"Processed Record 8 in callset group: 17 | netivot, il"
"Processed Record 9 in callset group: 17 | mayo, ca"
"Processed Record 10 in callset group: 17 | nedjo, et"
"Processed Record 11 in callset group: 17 | lincoln, ar"
"Processed Record 12 in callset group: 17 | gorontalo, id"
"Processed Record 13 in callset group: 17 | la rioja, ar"
"Processed Record 14 in callset group: 17 | lungi, sl"
"Processed Record 15 in callset group: 17 | ondangwa, na"
"Processed Record 16 in callset group: 17 | tulun, ru"
"Processed Record 17 in callset group: 17 | voyvozh, ru"
"Processed Record 18 in callset group: 17 | bafoulabe, ml"
"Processed Record 19 in callset group: 17 | zurrieq, mt"
"Processed Record 20 in callset group: 17 | mpika, zm"
"Processed Record 21 in callset group: 17 | lianzhou, cn"
"Processed Record 22 in callset group: 17 | douentza, ml"
"Processed Record 23 in callset group: 17 | lalpur, in"
"Processed Record 24 in callset group: 17 | abay, kz"
"Processed Record 25 in callset group: 17 | matara, lk"
"Processed Record 26 in callset group: 17 | kirensk, ru"
"Processed Record 27 in callset group: 17 | kumeny, ru"
"Processed Record 28 in callset group: 17 | carauari, br"
"Processed Record 29 in callset group: 17 | whyalla, au"
"Processed Record 30 in callset group: 17 | tarakan, id"
"Processed Record 31 in callset group: 17 | adre, td"
"Processed Record 32 in callset group: 17 | hirara, jp"
"Processed Record 33 in callset group: 17 | sangar, ru"
"Processed Record 34 in callset group: 17 | elbistan, tr"
"Processed Record 35 in callset group: 17 | demirci, tr"
"Skipping Record 36 in callset group: 17 | japura, br NOT FOUND"
"Processed Record 37 in callset group: 17 | eyl, so"
"Skipping Record 38 in callset group: 17 | armacao dos buzios, br NOT FOUND"
"Skipping Record 39 in callset group: 17 | tuggurt, dz NOT FOUND"
"Processed Record 40 in callset group: 17 | salinopolis, br"
"Processed Record 41 in callset group: 17 | asyut, eg"
"Processed Record 42 in callset group: 17 | klatovy, cz"
"Processed Record 43 in callset group: 17 | tashtagol, ru"
"Skipping Record 44 in callset group: 17 | santa eulalia del rio, es NOT FOUND"
"Skipping Record 45 in callset group: 17 | kaili, cn NOT FOUND"
"Processed Record 46 in callset group: 17 | akureyri, is"
"Processed Record 47 in callset group: 17 | carndonagh, ie"
"Processed Record 48 in callset group: 17 | bukama, cd"
"Processed Record 49 in callset group: 17 | comodoro rivadavia, ar"
"Processed Record 50 in callset group: 17 | jaypur, in"
"Processed Record 51 in callset group: 17 | huron, us"
"Processed Record 52 in callset group: 17 | qena, eg"
"Processed Record 53 in callset group: 17 | viransehir, tr"
"Processed Record 54 in callset group: 17 | dolores, ph"
"Skipping Record 55 in callset group: 17 | mentok, id NOT FOUND"
"Processed Record 56 in callset group: 17 | jacqueville, ci"
"Processed Record 57 in callset group: 17 | visby, se"
"Processed Record 58 in callset group: 17 | darhan, mn"
"Processed Record 59 in callset group: 17 | namibe, ao"
"***********
Beginning callset group: 18
***********"
"Processed Record 0 in callset group: 18 | jardim, br"
"Skipping Record 1 in callset group: 18 | haibowan, cn NOT FOUND"
"Skipping Record 2 in callset group: 18 | abu samrah, qa NOT FOUND"
"Processed Record 3 in callset group: 18 | colquechaca, bo"
"Processed Record 4 in callset group: 18 | corinth, us"
"Processed Record 5 in callset group: 18 | chepareria, ke"
"Skipping Record 6 in callset group: 18 | acarau, br NOT FOUND"
"Processed Record 7 in callset group: 18 | lodhikheda, in"
"Processed Record 8 in callset group: 18 | seddon, nz"
"Processed Record 9 in callset group: 18 | nangong, cn"
"Processed Record 10 in callset group: 18 | kashi, cn"
"Processed Record 11 in callset group: 18 | dafeng, cn"
"Processed Record 12 in callset group: 18 | gravdal, no"
"Processed Record 13 in callset group: 18 | bay roberts, ca"
"Processed Record 14 in callset group: 18 | gordeyevka, ru"
"Processed Record 15 in callset group: 18 | pimentel, pe"
"Processed Record 16 in callset group: 18 | rawlins, us"
"Processed Record 17 in callset group: 18 | zagora, gr"
"Skipping Record 18 in callset group: 18 | tasbuget, kz NOT FOUND"
"Processed Record 19 in callset group: 18 | ugoofaaru, mv"
"Processed Record 20 in callset group: 18 | waverley, nz"
"Processed Record 21 in callset group: 18 | rameswaram, in"
"Processed Record 22 in callset group: 18 | takaka, nz"
"Processed Record 23 in callset group: 18 | ust-omchug, ru"
"Processed Record 24 in callset group: 18 | sri aman, my"
"Processed Record 25 in callset group: 18 | kautokeino, no"
"Processed Record 26 in callset group: 18 | guimar, es"
"Processed Record 27 in callset group: 18 | krasnoborsk, ru"
"Processed Record 28 in callset group: 18 | fukue, jp"
"Processed Record 29 in callset group: 18 | yokadouma, cm"
"Processed Record 30 in callset group: 18 | iberia, pe"
"Processed Record 31 in callset group: 18 | chotila, in"
"Processed Record 32 in callset group: 18 | newton, us"
"Processed Record 33 in callset group: 18 | lugovoy, ru"
"Processed Record 34 in callset group: 18 | hecun, cn"
"Processed Record 35 in callset group: 18 | sarkand, kz"
"Processed Record 36 in callset group: 18 | mombetsu, jp"
"Processed Record 37 in callset group: 18 | lufilufi, ws"
"Processed Record 38 in callset group: 18 | kargasok, ru"
"Processed Record 39 in callset group: 18 | antigonish, ca"
"Processed Record 40 in callset group: 18 | omsukchan, ru"
"Processed Record 41 in callset group: 18 | maumere, id"
"Processed Record 42 in callset group: 18 | vale da amoreira, pt"
"Processed Record 43 in callset group: 18 | tazmalt, dz"
"Processed Record 44 in callset group: 18 | kachug, ru"
"Processed Record 45 in callset group: 18 | kailua, us"
"Processed Record 46 in callset group: 18 | ulaangom, mn"
"Processed Record 47 in callset group: 18 | pokhara, np"
"Processed Record 48 in callset group: 18 | garowe, so"
"Processed Record 49 in callset group: 18 | novo aripuana, br"
"Processed Record 50 in callset group: 18 | thunder bay, ca"
"Processed Record 51 in callset group: 18 | lumberton, us"
"Processed Record 52 in callset group: 18 | jinchang, cn"
"Processed Record 53 in callset group: 18 | manzhouli, cn"
"Processed Record 54 in callset group: 18 | palasa, in"
"Skipping Record 55 in callset group: 18 | mahadday weyne, so NOT FOUND"
"Processed Record 56 in callset group: 18 | preobrazheniye, ru"
"Processed Record 57 in callset group: 18 | buraydah, sa"
"Processed Record 58 in callset group: 18 | greytown, za"
"Processed Record 59 in callset group: 18 | sakleshpur, in"
"***********
Beginning callset group: 19
***********"
"Processed Record 0 in callset group: 19 | pierre, us"
"Processed Record 1 in callset group: 19 | tyukhtet, ru"
"Processed Record 2 in callset group: 19 | diamantino, br"
"Processed Record 3 in callset group: 19 | visnes, no"
"Skipping Record 4 in callset group: 19 | acuna, mx NOT FOUND"
"Processed Record 5 in callset group: 19 | darab, ir"
"Processed Record 6 in callset group: 19 | maraa, br"
"Processed Record 7 in callset group: 19 | bath, us"
"Processed Record 8 in callset group: 19 | chuguyevka, ru"
"Processed Record 9 in callset group: 19 | christchurch, nz"
"Processed Record 10 in callset group: 19 | kyren, ru"
"Processed Record 11 in callset group: 19 | svetlaya, ru"
"Processed Record 12 in callset group: 19 | mayumba, ga"
"Processed Record 13 in callset group: 19 | krasnoyarka, ru"
"Processed Record 14 in callset group: 19 | lazo, ru"
"Processed Record 15 in callset group: 19 | chapais, ca"
"Processed Record 16 in callset group: 19 | palmerston, au"
"Processed Record 17 in callset group: 19 | bandarbeyla, so"
"Processed Record 18 in callset group: 19 | salta, ar"
"Processed Record 19 in callset group: 19 | chara, ru"
"Processed Record 20 in callset group: 19 | batticaloa, lk"
"Processed Record 21 in callset group: 19 | chabahar, ir"
"Processed Record 22 in callset group: 19 | north bend, us"
"Processed Record 23 in callset group: 19 | khorixas, na"
"Processed Record 24 in callset group: 19 | axim, gh"
"Processed Record 25 in callset group: 19 | korla, cn"
"Skipping Record 26 in callset group: 19 | satitoa, ws NOT FOUND"
"Processed Record 27 in callset group: 19 | jieshi, cn"
"Processed Record 28 in callset group: 19 | grand-lahou, ci"
"Skipping Record 29 in callset group: 19 | qui nhon, vn NOT FOUND"
"Processed Record 30 in callset group: 19 | ambilobe, mg"
"Processed Record 31 in callset group: 19 | vieste, it"
"Processed Record 32 in callset group: 19 | chickasha, us"
"Processed Record 33 in callset group: 19 | norwich, gb"
"Processed Record 34 in callset group: 19 | manokwari, id"
"Skipping Record 35 in callset group: 19 | el mahalla el kubra, eg NOT FOUND"
"Processed Record 36 in callset group: 19 | houma, us"
"Processed Record 37 in callset group: 19 | lachi, pk"
"Skipping Record 38 in callset group: 19 | skalistyy, ru NOT FOUND"
"Processed Record 39 in callset group: 19 | lima, pe"
"Processed Record 40 in callset group: 19 | russell, nz"
"Processed Record 41 in callset group: 19 | athenry, ie"
"Skipping Record 42 in callset group: 19 | kegayli, uz NOT FOUND"
"Processed Record 43 in callset group: 19 | lenger, kz"
"Processed Record 44 in callset group: 19 | suda, ru"
"Skipping Record 45 in callset group: 19 | sim, ru NOT FOUND"
"Processed Record 46 in callset group: 19 | lasem, id"
"Processed Record 47 in callset group: 19 | changping, cn"
"Processed Record 48 in callset group: 19 | sistranda, no"
"Processed Record 49 in callset group: 19 | maketu, nz"
"Processed Record 50 in callset group: 19 | hattiesburg, us"
"Processed Record 51 in callset group: 19 | curillo, co"
"Processed Record 52 in callset group: 19 | gboko, ng"
"Processed Record 53 in callset group: 19 | bondo, cd"
"Processed Record 54 in callset group: 19 | arauco, cl"
"Processed Record 55 in callset group: 19 | elias fausto, br"
"Processed Record 56 in callset group: 19 | den helder, nl"
"Processed Record 57 in callset group: 19 | campbell river, ca"
"Processed Record 58 in callset group: 19 | apomu, ng"
"Processed Record 59 in callset group: 19 | soe, id"
"***********
Beginning callset group: 20
***********"
"Processed Record 0 in callset group: 20 | ferme-neuve, ca"
"Processed Record 1 in callset group: 20 | larsnes, no"
"Processed Record 2 in callset group: 20 | grindavik, is"
"Skipping Record 3 in callset group: 20 | bolshoye sorokino, ru NOT FOUND"
"Processed Record 4 in callset group: 20 | buzmeyin, tm"
"Processed Record 5 in callset group: 20 | gisborne, nz"
"Processed Record 6 in callset group: 20 | santa fe, pa"
"Processed Record 7 in callset group: 20 | slave lake, ca"
"Processed Record 8 in callset group: 20 | aban, ru"
"Processed Record 9 in callset group: 20 | zarichne, ua"
"Processed Record 10 in callset group: 20 | carman, ca"
"Processed Record 11 in callset group: 20 | antsohihy, mg"
"Processed Record 12 in callset group: 20 | glendive, us"
"Processed Record 13 in callset group: 20 | mizdah, ly"
"Processed Record 14 in callset group: 20 | kushiro, jp"
"Processed Record 15 in callset group: 20 | danane, ci"
"Skipping Record 16 in callset group: 20 | juifang, tw NOT FOUND"
"Processed Record 17 in callset group: 20 | redmond, us"
"Processed Record 18 in callset group: 20 | xinqing, cn"
"Processed Record 19 in callset group: 20 | aljezur, pt"
"Skipping Record 20 in callset group: 20 | kamenskoye, ru NOT FOUND"
"Processed Record 21 in callset group: 20 | luau, ao"
"Processed Record 22 in callset group: 20 | sibolga, id"
"Processed Record 23 in callset group: 20 | tautira, pf"
"Processed Record 24 in callset group: 20 | fairview, ca"
"Processed Record 25 in callset group: 20 | arsikere, in"
"Processed Record 26 in callset group: 20 | contamana, pe"
"Processed Record 27 in callset group: 20 | urucui, br"
"Processed Record 28 in callset group: 20 | fethiye, tr"
"Processed Record 29 in callset group: 20 | wonthaggi, au"
"Processed Record 30 in callset group: 20 | bougouni, ml"
"Processed Record 31 in callset group: 20 | lively, ca"
"Processed Record 32 in callset group: 20 | lamu, ke"
"Processed Record 33 in callset group: 20 | nairn, gb"
"Processed Record 34 in callset group: 20 | thinadhoo, mv"
"Skipping Record 35 in callset group: 20 | san quintin, mx NOT FOUND"
"Processed Record 36 in callset group: 20 | kyzyl-suu, kg"
"Processed Record 37 in callset group: 20 | tbilisi, ge"
"Processed Record 38 in callset group: 20 | akora, pk"
"Processed Record 39 in callset group: 20 | bela, pk"
"Processed Record 40 in callset group: 20 | vazante, br"
"Processed Record 41 in callset group: 20 | tokur, ru"
"Processed Record 42 in callset group: 20 | sovetskiy, ru"
"Processed Record 43 in callset group: 20 | alexandria, eg"
"Processed Record 44 in callset group: 20 | colares, pt"
"Processed Record 45 in callset group: 20 | outjo, na"
"Processed Record 46 in callset group: 20 | kieta, pg"
"Processed Record 47 in callset group: 20 | owando, cg"
"Processed Record 48 in callset group: 20 | goure, ne"
"Processed Record 49 in callset group: 20 | dutlwe, bw"
"Processed Record 50 in callset group: 20 | xuddur, so"
"Skipping Record 51 in callset group: 20 | tubruq, ly NOT FOUND"
"Processed Record 52 in callset group: 20 | ilfracombe, gb"
"Processed Record 53 in callset group: 20 | honiara, sb"
"Skipping Record 54 in callset group: 20 | one hundred mile house, ca NOT FOUND"
"Processed Record 55 in callset group: 20 | talakan, ru"
"Processed Record 56 in callset group: 20 | george town, ky"
"Processed Record 57 in callset group: 20 | yashkul, ru"
"Skipping Record 58 in callset group: 20 | krasnoselkup, ru NOT FOUND"
"Processed Record 59 in callset group: 20 | nurota, uz"
"***********
Beginning callset group: 21
***********"
"Processed Record 0 in callset group: 21 | mao, td"
"Processed Record 1 in callset group: 21 | kota belud, my"
"Processed Record 2 in callset group: 21 | kandrian, pg"
"Processed Record 3 in callset group: 21 | formello, it"
"Skipping Record 4 in callset group: 21 | sug-aksy, ru NOT FOUND"
"Processed Record 5 in callset group: 21 | winsum, nl"
"Processed Record 6 in callset group: 21 | komsomolskiy, ru"
"Processed Record 7 in callset group: 21 | mahajanga, mg"
"Processed Record 8 in callset group: 21 | ajdabiya, ly"
"Processed Record 9 in callset group: 21 | sungairaya, id"
"Processed Record 10 in callset group: 21 | buala, sb"
"Processed Record 11 in callset group: 21 | nizhniy kuranakh, ru"
"Processed Record 12 in callset group: 21 | mirebalais, ht"
"Processed Record 13 in callset group: 21 | amahai, id"
"Processed Record 14 in callset group: 21 | mananjary, mg"
"Processed Record 15 in callset group: 21 | olavarria, ar"
"Processed Record 16 in callset group: 21 | wellington, ca"
"Processed Record 17 in callset group: 21 | port bannatyne, gb"
"Skipping Record 18 in callset group: 21 | cazaje, ao NOT FOUND"
"Processed Record 19 in callset group: 21 | ottumwa, us"
"Processed Record 20 in callset group: 21 | capitao poco, br"
"Skipping Record 21 in callset group: 21 | svetlyy, ru NOT FOUND"
"Processed Record 22 in callset group: 21 | pangody, ru"
"Skipping Record 23 in callset group: 21 | sabla, bg NOT FOUND"
"Processed Record 24 in callset group: 21 | tymovskoye, ru"
"Skipping Record 25 in callset group: 21 | ascension, mx NOT FOUND"
"Processed Record 26 in callset group: 21 | saint-augustin, ca"
"Processed Record 27 in callset group: 21 | loandjili, cg"
"Processed Record 28 in callset group: 21 | suchiapa, mx"
"Processed Record 29 in callset group: 21 | pringsewu, id"
"Processed Record 30 in callset group: 21 | fleurus, be"
"Processed Record 31 in callset group: 21 | ilhabela, br"
"Processed Record 32 in callset group: 21 | trang, th"
"Processed Record 33 in callset group: 21 | sioux lookout, ca"
"Skipping Record 34 in callset group: 21 | samana, do NOT FOUND"
"Skipping Record 35 in callset group: 21 | lephepe, bw NOT FOUND"
"Skipping Record 36 in callset group: 21 | tanjong tokong, my NOT FOUND"
"Processed Record 37 in callset group: 21 | khvorostyanka, ru"
"Processed Record 38 in callset group: 21 | prescott, us"
"Processed Record 39 in callset group: 21 | santa maria da vitoria, br"
"Processed Record 40 in callset group: 21 | barcelos, br"
"Skipping Record 41 in callset group: 21 | mouzakion, gr NOT FOUND"
"Processed Record 42 in callset group: 21 | denpasar, id"
"Processed Record 43 in callset group: 21 | moanda, ga"
"Processed Record 44 in callset group: 21 | kitimat, ca"
"Processed Record 45 in callset group: 21 | porbandar, in"
"Processed Record 46 in callset group: 21 | nanning, cn"
"Processed Record 47 in callset group: 21 | sylvan lake, ca"
"Processed Record 48 in callset group: 21 | moville, ie"
"Processed Record 49 in callset group: 21 | wesselsbron, za"
"Processed Record 50 in callset group: 21 | jaszladany, hu"
"Processed Record 51 in callset group: 21 | daura, ng"
"Processed Record 52 in callset group: 21 | aksha, ru"
"Processed Record 53 in callset group: 21 | warner robins, us"
"Processed Record 54 in callset group: 21 | bireun, id"
"Processed Record 55 in callset group: 21 | victor harbor, au"
"Processed Record 56 in callset group: 21 | leh, in"
"Processed Record 57 in callset group: 21 | evreux, fr"
"Processed Record 58 in callset group: 21 | san juan, us"
"Processed Record 59 in callset group: 21 | port shepstone, za"
"***********
Beginning callset group: 22
***********"
"Processed Record 0 in callset group: 22 | mfou, cm"
"Skipping Record 1 in callset group: 22 | carikar, af NOT FOUND"
"Skipping Record 2 in callset group: 22 | birin, dz NOT FOUND"
"Processed Record 3 in callset group: 22 | sile, tr"
"Processed Record 4 in callset group: 22 | shuyskoye, ru"
"Skipping Record 5 in callset group: 22 | artyk, ru NOT FOUND"
"Skipping Record 6 in callset group: 22 | basyanovskiy, ru NOT FOUND"
"Processed Record 7 in callset group: 22 | dakoro, ne"
"Processed Record 8 in callset group: 22 | pitimbu, br"
"Processed Record 9 in callset group: 22 | chiredzi, zw"
"Processed Record 10 in callset group: 22 | maniitsoq, gl"
"Processed Record 11 in callset group: 22 | walvis bay, na"
"Processed Record 12 in callset group: 22 | xiongzhou, cn"
"Processed Record 13 in callset group: 22 | itupiranga, br"
"Processed Record 14 in callset group: 22 | new waterford, ca"
"Processed Record 15 in callset group: 22 | merauke, id"
"Processed Record 16 in callset group: 22 | kaniama, cd"
"Processed Record 17 in callset group: 22 | tambongon, ph"
"Processed Record 18 in callset group: 22 | nerchinskiy zavod, ru"
"Processed Record 19 in callset group: 22 | ibotirama, br"
"Processed Record 20 in callset group: 22 | marks, ru"
"Processed Record 21 in callset group: 22 | nalut, ly"
"Processed Record 22 in callset group: 22 | naron, es"
"Processed Record 23 in callset group: 22 | bianzhuang, cn"
"Skipping Record 24 in callset group: 22 | angra, pt NOT FOUND"
"Processed Record 25 in callset group: 22 | nemuro, jp"
"Processed Record 26 in callset group: 22 | marsaxlokk, mt"
"Skipping Record 27 in callset group: 22 | aiyinion, gr NOT FOUND"
"Processed Record 28 in callset group: 22 | balkanabat, tm"
"Processed Record 29 in callset group: 22 | taunggyi, mm"
"Processed Record 30 in callset group: 22 | knysna, za"
"Processed Record 31 in callset group: 22 | ust-nera, ru"
"Skipping Record 32 in callset group: 22 | malakal, sd NOT FOUND"
"Skipping Record 33 in callset group: 22 | scottsburgh, za NOT FOUND"
"Processed Record 34 in callset group: 22 | minas, uy"
"Processed Record 35 in callset group: 22 | hauterive, ca"
"Processed Record 36 in callset group: 22 | napier, nz"
"Processed Record 37 in callset group: 22 | ipilan, ph"
"Processed Record 38 in callset group: 22 | paita, pe"
"Processed Record 39 in callset group: 22 | aller, es"
"Skipping Record 40 in callset group: 22 | maarianhamina, fi NOT FOUND"
"Skipping Record 41 in callset group: 22 | umm durman, sd NOT FOUND"
"Processed Record 42 in callset group: 22 | erenhot, cn"
"Processed Record 43 in callset group: 22 | alice town, bs"
"Processed Record 44 in callset group: 22 | lang suan, th"
"Processed Record 45 in callset group: 22 | voskresenskoye, ru"
"Processed Record 46 in callset group: 22 | gurbanesti, ro"
"Processed Record 47 in callset group: 22 | banjar, id"
"Processed Record 48 in callset group: 22 | bonthe, sl"
"Processed Record 49 in callset group: 22 | aksay, kz"
"Processed Record 50 in callset group: 22 | rafraf, tn"
"Processed Record 51 in callset group: 22 | hereford, us"
"Processed Record 52 in callset group: 22 | manta, ec"
"Processed Record 53 in callset group: 22 | indramayu, id"
"Processed Record 54 in callset group: 22 | datong, cn"
"Processed Record 55 in callset group: 22 | cedar city, us"
"Processed Record 56 in callset group: 22 | the pas, ca"
"Skipping Record 57 in callset group: 22 | taburi, ph NOT FOUND"
"Processed Record 58 in callset group: 22 | kenitra, ma"
"Processed Record 59 in callset group: 22 | aginskoye, ru"
"***********
Beginning callset group: 23
***********"
"Processed Record 0 in callset group: 23 | saba, hn"
"Processed Record 1 in callset group: 23 | bow island, ca"
"Skipping Record 2 in callset group: 23 | aflu, dz NOT FOUND"
"Processed Record 3 in callset group: 23 | key west, us"
"Processed Record 4 in callset group: 23 | dauriya, ru"
"Processed Record 5 in callset group: 23 | mayor pablo lagerenza, py"
"Processed Record 6 in callset group: 23 | jiaxing, cn"
"Processed Record 7 in callset group: 23 | newport, us"
"Processed Record 8 in callset group: 23 | jiuquan, cn"
"Processed Record 9 in callset group: 23 | bela vista, br"
"Processed Record 10 in callset group: 23 | west bay, ky"
"Skipping Record 11 in callset group: 23 | meyungs, pw NOT FOUND"
"Processed Record 12 in callset group: 23 | thessalon, ca"
"Processed Record 13 in callset group: 23 | lebork, pl"
"Processed Record 14 in callset group: 23 | mascota, mx"
"Processed Record 15 in callset group: 23 | mondragone, it"
"Processed Record 16 in callset group: 23 | syamzha, ru"
"Processed Record 17 in callset group: 23 | tagcatong, ph"
"Processed Record 18 in callset group: 23 | beyneu, kz"
"Processed Record 19 in callset group: 23 | saint marys, us"
"Skipping Record 20 in callset group: 23 | bara, sd NOT FOUND"
"Processed Record 21 in callset group: 23 | matadi, cd"
"Processed Record 22 in callset group: 23 | granard, ie"
"Processed Record 23 in callset group: 23 | upata, ve"
"Processed Record 24 in callset group: 23 | savannah bight, hn"
"Processed Record 25 in callset group: 23 | zaozerne, ua"
"Skipping Record 26 in callset group: 23 | pingzhuang, cn NOT FOUND"
"Processed Record 27 in callset group: 23 | villaviciosa, es"
"Processed Record 28 in callset group: 23 | heihe, cn"
"Processed Record 29 in callset group: 23 | lakes entrance, au"
"Processed Record 30 in callset group: 23 | shubarkuduk, kz"
"Processed Record 31 in callset group: 23 | kosa, ru"
"Processed Record 32 in callset group: 23 | nizhniy tsasuchey, ru"
"Skipping Record 33 in callset group: 23 | mrirt, ma NOT FOUND"
"Processed Record 34 in callset group: 23 | alto araguaia, br"
"Processed Record 35 in callset group: 23 | ayagoz, kz"
"Skipping Record 36 in callset group: 23 | labutta, mm NOT FOUND"
"Processed Record 37 in callset group: 23 | templin, de"
"Processed Record 38 in callset group: 23 | lodja, cd"
"Processed Record 39 in callset group: 23 | zabid, ye"
"Processed Record 40 in callset group: 23 | lazaro cardenas, mx"
"Processed Record 41 in callset group: 23 | hohhot, cn"
"----------------------------------
Data Retrieval: Complete
----------------------------------
----------------------------------
Results 
----------------------------------
Callset groups: 24
API Calls - Attempts: 1422
API Calls - Successful:1244
API Calls - Failed:178
"
