,CityID,Name,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed (mph),Date_Time
431,2126785,Belaya Gora,RU,68.54,146.19,-3.14,97,100,4.41,1573883611
432,3832899,Viedma,AR,-40.81,-62.99,59.18,42,83,5.68,1573883611
433,7696232,Qixingtai,CN,30.41,111.89,76.28,34,88,7.34,1573883611
434,877401,Songea,TZ,-10.68,35.65,73.4,78,75,9.17,1573883611
435,3421319,Nuuk,GL,64.17,-51.74,28.4,74,100,16.11,1573883611
436,3199017,Izola,SI,45.54,13.66,55.0,100,75,6.93,1573883611
437,3361934,Saldanha,ZA,-33.01,17.94,65.91,79,39,22.46,1573883611
438,2090021,Namatanai,PG,-3.66,152.44,84.54,72,17,7.67,1573883611
439,3405339,Bom Jardim,BR,-7.8,-35.59,71.24,85,63,5.39,1573883611
440,1222396,Kuah,MY,6.33,99.84,91.4,63,75,10.29,1573883611
441,1519030,Shu,KZ,43.6,73.76,24.01,56,13,5.99,1573883611
442,4036284,Alofi,NU,-19.06,-169.92,78.8,74,10,5.82,1573883611
443,1816080,Cangzhou,CN,38.3,116.85,56.77,57,65,10.71,1573883611
444,5350734,Fremont,US,37.55,-121.99,59.0,93,1,3.36,1573883612
445,2063056,Port Augusta,AU,-32.49,137.76,78.01,52,7,20.8,1573883612
446,2020838,Lensk,RU,60.71,114.91,-10.25,93,100,7.9,1573883612
447,2448245,Abalak,NE,15.46,6.28,73.98,17,45,5.23,1573883612
448,1633419,Padang,ID,-0.92,100.36,76.59,90,73,3.33,1573883612
449,878041,Matiri,TZ,-10.75,34.9,77.76,54,62,8.39,1573883612
450,3932145,Pisco,PE,-13.71,-76.2,66.2,82,90,4.7,1573883612
451,593406,Varena,LT,54.21,24.57,41.0,93,75,10.29,1573883612
452,3587498,Acajutla,SV,13.59,-89.83,82.89,77,76,10.11,1573883612
453,583345,Aleksandrov Gay,RU,50.14,48.57,34.14,56,0,8.14,1573883612
454,2064735,Nhulunbuy,AU,-12.18,136.78,89.6,55,40,12.75,1573883612
455,2125906,Dukat,RU,62.55,155.55,-7.47,99,100,5.5,1573883612
456,3663503,Manicore,BR,-5.81,-61.3,73.04,99,100,1.72,1573883613
457,2022083,Alekseyevsk,RU,57.84,108.35,-9.0,86,86,1.88,1573883613
458,236901,Ouadda,CF,8.07,22.4,73.6,44,100,3.38,1573883613
459,124291,Mehran,IR,33.12,46.17,53.6,27,0,9.17,1573883613
460,2633521,Worthing,GB,50.81,-0.37,41.0,86,75,8.05,1573883613
461,1337607,Kudahuvadhoo,MV,2.67,72.89,76.6,92,100,10.29,1573883613
462,541573,Konstantinovka,RU,51.44,45.63,30.99,86,0,3.0,1573883613
463,1586350,Cam Ranh,VN,11.92,109.15,86.0,74,20,13.87,1573883613
464,1861280,Itoman,JP,26.12,127.67,77.0,57,40,13.87,1573883613
465,3615813,Villa Sandino,NI,12.05,-84.99,71.04,95,100,7.78,1573883613
466,2729907,Longyearbyen,SJ,78.22,15.64,35.6,59,75,21.92,1573883613
467,1789289,Dayong,CN,25.02,118.29,77.0,53,20,4.47,1573883613
468,2127060,Arman,RU,59.7,150.17,28.94,56,100,28.88,1573883613
469,1024552,Xai-Xai,MZ,-25.04,33.64,73.44,70,68,13.53,1573883613
470,1715335,Davila,PH,18.47,120.58,86.0,66,40,17.22,1573883613
471,3406041,Barroquinha,BR,-3.02,-41.13,70.93,95,17,4.52,1573883613
472,5520677,Eagle Pass,US,28.71,-100.5,42.8,81,1,6.73,1573883675
473,535839,Leshukonskoye,RU,64.9,45.76,28.9,91,87,9.31,1573883675
474,257122,Methoni,GR,36.82,21.7,63.0,87,84,4.7,1573883675
475,103630,Najran,SA,17.54,44.22,68.0,37,0,3.02,1573883675
476,847633,Alta,NO,69.97,23.27,23.0,85,63,16.11,1573883675
477,1802276,Longyan,CN,25.1,117.03,78.94,33,0,2.89,1573883675
478,143921,Aligudarz,IR,33.4,49.69,33.4,41,0,3.83,1573883675
479,3887344,Illapel,CL,-31.63,-71.17,53.44,67,0,3.42,1573883675
480,1688696,San Policarpo,PH,12.18,125.51,79.14,89,100,5.61,1573883675
481,918702,Chipata,ZM,-13.64,32.65,86.83,38,68,5.57,1573883675
482,6355222,Yulara,AU,-25.24,130.99,98.6,5,0,17.22,1573883675
483,5978133,Hudson Bay,CA,52.86,-102.4,24.89,99,100,3.36,1573883676
484,705034,Kopayhorod,UA,48.86,27.8,51.01,93,95,1.01,1573883676
485,5888001,Atikokan,CA,48.76,-91.62,15.06,71,86,8.66,1573883676
486,3515504,Tizimin,MX,21.14,-88.15,73.0,84,70,1.99,1573883676
487,2318123,Yenagoa,NG,4.92,6.26,76.87,92,100,1.97,1573883676
488,552465,Kargopol,RU,61.51,38.95,29.26,97,100,3.49,1573883676
489,2057087,Kupang,ID,-10.16,123.6,89.6,59,20,13.87,1573883676
490,2449893,Tessalit,ML,20.2,1.01,57.96,17,14,1.45,1573883676
491,1337613,Kulhudhuffushi,MV,6.62,73.07,83.35,74,100,11.61,1573883626
492,4732862,Nome,US,30.04,-94.42,46.4,93,1,3.36,1573883676
493,337152,Gebre Guracha,ET,9.8,38.4,67.75,44,25,5.95,1573883677
494,1489656,Teya,RU,60.37,92.63,-8.88,90,95,4.36,1573883677
495,964712,Plettenberg Bay,ZA,-34.05,23.37,66.31,80,90,5.48,1573883677
496,1241622,Wattegama,LK,7.35,80.68,89.82,51,51,2.46,1573883677
497,3855065,General Roca,AR,-39.03,-67.58,62.6,45,85,4.7,1573883677
498,2512186,Puerto del Rosario,ES,28.5,-13.86,64.4,68,7,14.99,1573883677
499,57000,Hobyo,SO,5.35,48.53,83.35,64,29,20.54,1573883677
500,2071860,Esperance,AU,-33.86,121.89,86.0,37,0,19.46,1573883677
501,5506956,Las Vegas,US,36.17,-115.15,62.6,26,1,3.36,1573883406
502,1784841,Zhaotong,CN,27.34,103.71,62.69,55,4,5.46,1573883491
503,1226260,Trincomalee,LK,8.58,81.23,89.42,54,14,5.95,1573883677
504,2185329,Waipawa,NZ,-39.94,176.59,66.99,68,100,10.0,1573883677
505,2338242,Ikom,NG,5.96,8.72,75.13,95,100,1.21,1573883677
506,2141305,Fayaoue,NC,-20.65,166.53,75.69,77,0,18.16,1573883677
507,2186111,Ngunguru,NZ,-35.62,174.5,70.0,62,81,1.01,1573883678
508,98182,Baghdad,IQ,33.3,44.38,57.2,58,0,1.12,1573883678
509,2012938,Yerofey Pavlovich,RU,53.97,121.97,3.16,76,100,4.92,1573883678
510,934812,Albion,MU,-20.21,57.4,78.8,69,75,17.22,1573883678
511,1847947,Shingu,JP,33.72,135.99,66.2,37,20,12.75,1573883678
512,2996180,Manosque,FR,43.83,5.78,39.2,93,20,2.24,1573883678
513,1640972,Katobu,ID,-4.94,122.53,96.44,28,0,7.87,1573883678
514,3351380,Caconda,AO,-13.73,15.06,64.92,86,100,2.91,1573883678
515,2147714,Sydney,AU,-33.85,151.22,75.99,60,75,13.87,1573883486
516,1141857,Gardez,AF,33.6,69.22,44.6,65,90,4.7,1573883678
517,1510350,Leninskoye,RU,54.82,82.85,-4.0,76,26,11.18,1573883678
518,3938451,Ilave,PE,-16.09,-69.64,46.18,72,100,1.59,1573883678
519,161901,Kaka,TM,37.35,59.62,48.0,60,80,3.76,1573883678
520,2964782,Dingle,IE,52.14,-10.27,46.99,58,90,6.2,1573883678
521,777019,Vardo,NO,70.37,31.11,34.45,72,100,6.42,1573883739
522,2960970,Westport,IE,53.8,-9.52,39.0,90,91,1.79,1573883739
523,3380290,Sinnamary,GF,5.38,-52.96,81.9,81,4,13.11,1573883740
524,5983607,Inuvik,CA,68.36,-133.71,-13.0,75,90,2.24,1573883740
525,5509851,Pahrump,US,36.21,-115.98,52.0,25,1,10.29,1573883442
526,2983489,Riom,FR,45.89,3.11,36.0,86,40,13.87,1573883740
527,1510689,Baykit,RU,61.68,96.39,-17.46,92,68,0.72,1573883740
528,2034615,Tahe,CN,52.34,124.71,3.81,71,31,11.41,1573883740
529,4465088,Elizabeth City,US,36.3,-76.22,50.0,93,90,19.46,1573883740
530,3470583,Barreiras,BR,-12.14,-45.0,73.47,73,95,1.28,1573883740
531,3652567,San Cristobal,EC,-1.02,-79.44,74.82,74,100,9.15,1573883740
532,3461370,Imbituba,BR,-28.24,-48.67,66.2,72,0,8.05,1573883487
533,1253237,Veraval,IN,20.9,70.37,86.18,45,0,3.33,1573883740
534,2441530,Madaoua,NE,14.07,5.96,77.41,17,30,6.87,1573883741
535,1283240,Kathmandu,NP,27.71,85.32,69.8,68,40,2.24,1573883658
536,3939761,Hualmay,PE,-11.1,-77.61,61.61,87,100,2.75,1573883741
537,6067747,Matagami,CA,49.76,-77.63,1.4,84,1,8.05,1573883741
538,3998291,Loreto,MX,22.27,-101.99,49.87,81,17,2.17,1573883741
539,1630662,Praya,ID,-8.71,116.27,91.4,52,20,11.41,1573883741
540,610611,Aqtobe,KZ,50.28,57.21,33.8,80,90,13.42,1573883623
541,1683881,Talisay,PH,10.25,123.85,87.8,66,75,10.29,1573883741
542,3577154,Oranjestad,AW,12.52,-70.03,80.6,83,20,8.05,1573883741
543,3466980,Caravelas,BR,-17.73,-39.27,72.73,95,100,7.9,1573883741
544,3398401,Ibimirim,BR,-8.54,-37.69,65.97,91,8,8.59,1573883741
545,5946820,Edson,CA,53.59,-116.44,32.0,90,1,3.36,1573883741
546,6113406,Prince Rupert,CA,54.32,-130.32,50.0,81,90,11.41,1573883691
547,1026014,Tete,MZ,-16.16,33.59,87.8,52,75,4.7,1573883577
548,2396646,Oyem,GA,1.6,11.57,69.21,97,100,1.57,1573883741
549,902620,Mwinilunga,ZM,-11.73,24.43,68.23,91,85,3.15,1573883742
550,3868633,Vallenar,CL,-28.58,-70.76,52.83,94,3,1.77,1573883742
551,5056172,Maryville,US,40.35,-94.87,37.4,69,1,5.82,1573883742
552,2377457,Nouadhibou,MR,20.93,-17.03,66.2,68,88,20.8,1573883462
553,541344,Krasnyy Yar,RU,50.7,44.73,33.26,64,0,13.15,1573883742
554,212902,Kindu,CD,-2.95,25.92,72.28,97,100,2.28,1573883742
555,1486321,Yar-Sale,RU,66.83,70.83,6.3,93,100,18.21,1573883742
556,2212775,Sabha,LY,27.03,14.43,57.02,29,38,12.97,1573883742
557,3691954,Sechura,PE,-5.56,-80.82,64.56,91,99,10.31,1573883742
558,1496476,Nyagan,RU,62.14,65.43,33.82,83,91,11.9,1573883742
559,3372472,Vila Franca do Campo,PT,37.72,-25.43,60.8,67,75,5.82,1573883742
560,3723593,Jeremie,HT,18.65,-74.12,69.58,93,21,2.42,1573883742
561,609919,Kuryk,KZ,43.18,51.68,42.98,74,1,17.18,1573883742
562,2063042,Port Hedland,AU,-20.31,118.58,95.0,47,31,20.8,1573883742
563,1502750,Kommunisticheskiy,RU,61.68,64.48,33.85,83,83,12.75,1573883743
564,5789856,Cheney,US,47.49,-117.58,39.99,100,90,7.7,1573883743
565,5703670,Elko,US,40.83,-115.76,41.0,51,1,3.36,1573883743
566,2142316,Yeppoon,AU,-23.13,150.74,93.2,38,23,18.34,1573883743
567,4720039,Port Arthur,US,29.9,-93.93,46.4,87,1,3.36,1573883483
568,3622716,Nicoya,CR,10.15,-85.45,75.2,94,97,2.24,1573883743
569,591265,Kohila,EE,59.17,24.75,41.0,100,90,10.29,1573883743
570,3465713,Conde,BR,-11.81,-37.61,78.78,80,100,20.31,1573883674
571,2427336,Moussoro,TD,13.64,16.49,80.82,19,37,12.15,1573883804
572,3401148,Cururupu,BR,-1.82,-44.87,71.98,98,1,2.55,1573883804
573,2030065,Mandalgovi,MN,45.76,106.27,35.92,25,100,21.59,1573883804
574,5641727,Bozeman,US,45.68,-111.04,48.99,56,90,8.05,1573883713
575,962367,Richards Bay,ZA,-28.77,32.06,70.02,80,6,20.27,1573883805
576,898947,Senanga,ZM,-16.1,23.3,74.07,78,100,7.49,1573883805
577,1269507,Jaisalmer,IN,26.91,70.91,74.3,56,1,13.42,1573883805
578,3463140,Formosa,BR,-15.55,-47.33,67.6,86,100,3.44,1573883805
579,2221530,Tibati,CM,6.47,12.63,71.62,63,51,0.92,1573883805
580,2032614,Baruun-Urt,MN,46.68,113.28,22.17,59,85,11.99,1573883805
581,5554428,Ketchikan,US,55.34,-131.65,48.2,100,90,9.17,1573883805
582,645765,Muhos,FI,64.81,26.0,32.0,91,90,4.7,1573883805
583,3448454,Belmonte,BR,-26.84,-53.58,55.58,95,0,1.79,1573883805
584,5261457,Madison,US,43.07,-89.38,28.99,86,1,6.93,1573883740
585,3374083,Bathsheba,BB,13.22,-59.52,77.0,88,20,5.82,1573883805
586,1502422,Kosh-Agach,RU,49.99,88.66,-14.08,73,0,2.21,1573883805
587,3421193,Paamiut,GL,61.99,-49.67,26.17,78,96,14.12,1573883806
588,5380437,Pacific Grove,US,36.62,-121.92,59.0,87,75,5.82,1573883806
589,2070998,Geraldton,AU,-28.77,114.6,78.8,65,0,13.87,1573883806
590,1273909,Churachandpur,IN,24.33,93.67,68.0,68,20,2.24,1573883806
591,3662762,Porto Velho,BR,-8.75,-63.87,73.4,94,75,1.12,1573883806
592,1255925,Siwana,IN,25.65,72.42,82.92,33,0,4.59,1573883806
593,484670,Taman,RU,45.22,36.72,42.8,81,0,10.22,1573883806
594,3985168,San Patricio,MX,19.22,-104.7,79.57,78,100,8.19,1573883806
595,1651531,Ambon,ID,-3.7,128.18,87.8,66,20,10.29,1573883806
596,2012530,Zhigansk,RU,66.77,123.37,-5.21,95,99,13.53,1573883806
597,2180815,Tuatapere,NZ,-46.13,167.69,54.0,77,28,8.99,1573883807
598,2640377,Penzance,GB,50.12,-5.53,48.99,81,25,18.34,1573883807
599,2075720,Broome,AU,-17.97,122.23,95.0,41,63,10.29,1573883785
600,3354071,Oranjemund,NA,-28.55,16.43,64.15,81,100,9.95,1573883807
601,2174444,Bowen,AU,-20.01,148.25,91.4,41,86,12.75,1573883807
602,1160571,Khash,IR,28.22,61.21,57.61,16,94,6.33,1573883807
603,3705562,Los Algarrobos,PA,8.5,-82.43,66.0,88,94,1.74,1573883807
604,625721,Lyuban,BY,52.8,28.0,37.71,94,74,7.18,1573883807
605,3870243,Taltal,CL,-25.41,-70.49,55.69,88,74,6.06,1573883807
606,911148,Luangwa,ZM,-12.88,28.25,68.43,88,100,6.82,1573883807
607,3374336,Porto Novo,CV,17.02,-25.06,73.4,73,40,10.29,1573883807
608,978895,Margate,ZA,-30.86,30.37,69.53,76,65,6.08,1573883807
609,1798760,Pingliang,CN,35.54,106.68,47.44,63,48,5.97,1573883807
610,1218612,Murgab,TM,37.5,61.97,39.2,64,60,6.93,1573883807
611,2175819,Biloela,AU,-24.4,150.51,92.61,26,0,6.31,1573883807
612,1698289,Pundaguitan,PH,6.37,126.17,83.21,61,89,0.43,1573883808
613,2062276,Roebourne,AU,-20.77,117.15,109.9,8,13,18.88,1573883808
614,2294915,Takoradi,GH,4.89,-1.75,77.85,85,60,4.0,1573883808
615,2122605,Okhotsk,RU,59.36,143.24,22.93,71,100,18.45,1573883808
616,3927774,Tarata,PE,-17.47,-70.03,60.8,77,100,2.24,1573883808
617,5864145,Homer,US,59.64,-151.54,43.0,87,90,10.4,1573883808
618,2013918,Ust-Maya,RU,60.42,134.54,-12.87,95,100,3.47,1573883808
619,921772,Moroni,KM,-11.7,43.26,87.8,58,20,8.05,1573883808
620,3573374,The Valley,AI,18.22,-63.06,80.6,78,40,2.24,1573883808
621,236950,Obo,CF,5.39,26.49,76.91,73,38,1.59,1573883870
622,4235193,Carbondale,US,37.73,-89.22,30.2,92,1,6.85,1573883747
623,2229748,Kumbo,CM,6.21,10.69,65.07,77,95,2.06,1573883870
624,6167254,Tofield,CA,53.37,-112.67,37.99,93,90,5.82,1573883870
625,667172,Silistea Crucii,RO,44.03,23.48,50.0,100,20,5.82,1573883870
626,2021041,Kyra,RU,49.58,111.97,10.24,88,100,8.79,1573883870
627,2027968,Aldan,RU,58.61,125.39,-11.52,92,100,2.91,1573883870
628,6453882,Valence,FR,44.93,4.89,33.01,92,100,2.86,1573883871
629,1798490,Pulandian,CN,39.4,121.96,53.6,50,20,13.42,1573883871
630,6144312,Sept-Iles,CA,50.2,-66.38,21.0,79,75,17.22,1573883871
631,2138555,Poum,NC,-20.23,164.02,75.74,74,4,22.44,1573883871
632,1859964,Kaseda,JP,31.42,130.32,68.0,32,0,6.93,1573883871
633,559643,Gorodishche,RU,53.27,45.7,32.0,75,37,8.86,1573883871
634,3670745,Riohacha,CO,11.54,-72.91,75.87,90,49,6.02,1573883839
635,2206369,Foxton,NZ,-40.47,175.29,64.99,76,71,10.0,1573883871
636,2157698,Mildura,AU,-34.18,142.16,71.6,19,53,6.93,1573883871
637,6145890,Shelburne,CA,44.08,-80.2,23.0,61,1,7.23,1573883871
638,669133,Rastolita,RO,46.97,24.99,41.0,99,63,3.44,1573883871
639,2138592,Pouembout,NC,-21.12,164.9,76.12,52,6,9.42,1573883872
640,2743298,Agucadoura,PT,41.43,-8.78,42.01,93,1,4.7,1573883872
641,3445675,Urupes,BR,-21.2,-49.29,73.4,88,20,2.24,1573883658
642,1791779,Wanning,CN,18.8,110.4,79.32,67,3,7.31,1573883872
643,162627,Yabrud,SY,33.97,36.66,55.4,87,75,2.86,1573883872
644,1496073,Orlik,RU,52.51,99.83,-14.21,74,100,5.88,1573883872
645,6255012,Flinders,AU,-34.58,150.85,71.01,59,90,14.99,1573883872
646,5905393,Bonavista,CA,48.65,-53.11,41.0,86,100,5.01,1573883872
647,1801850,Luorong,CN,24.41,109.6,79.34,55,26,12.01,1573883872
648,2610343,Vestmanna,FO,62.16,-7.17,39.2,86,100,13.87,1573883872
649,4916891,Winnetka,US,42.11,-87.74,32.0,86,1,17.13,1573883646
650,5975004,High Level,CA,58.52,-117.13,8.6,92,20,2.24,1573883872
651,5935341,Dauphin,CA,51.15,-100.04,24.8,85,20,5.82,1573883872
652,1611195,Chiang Klang,TH,19.29,100.86,82.87,49,1,4.92,1573883873
653,3869716,Tocopilla,CL,-22.09,-70.2,51.1,71,35,2.57,1573883873
654,3616594,San Rafael del Sur,NI,11.85,-86.44,77.0,88,40,4.7,1573883873
655,2015701,Taksimo,RU,56.36,114.84,-7.76,77,100,2.51,1573883873
656,2176225,Benalla,AU,-36.55,145.99,69.8,22,50,13.87,1573883873
657,1803936,Wuwei,CN,37.93,102.64,48.61,16,100,9.89,1573883873
658,1529660,Aksu,CN,41.12,80.26,51.82,20,92,3.94,1573883873
659,1715430,Sapa,PH,14.32,120.76,91.0,70,40,8.05,1573883873
660,2037886,Dandong,CN,40.12,124.37,45.63,33,0,7.99,1573883873
661,1090225,Koungou,YT,-12.73,45.2,87.8,70,20,10.29,1573883873
662,3894426,Coihaique,CL,-45.58,-72.07,48.2,61,20,6.93,1573883873
663,2063039,Port Keats,AU,-14.25,129.55,90.03,60,48,16.78,1573883873
664,1641899,Labuhan,ID,-2.54,115.51,94.46,37,93,5.41,1573883873
665,5942913,Dryden,CA,49.79,-92.84,17.6,61,90,10.29,1573883873
666,2037222,Gongzhuling,CN,43.5,124.81,25.2,23,23,4.83,1573883874
667,2067089,Maningrida,AU,-12.05,134.23,88.84,55,78,13.71,1573883874
668,2232593,Douala,CM,4.04,9.71,77.0,100,75,3.56,1573883874
669,5949601,Eston,CA,51.15,-108.75,35.01,83,90,11.41,1573883874
670,3429594,Reconquista,AR,-29.14,-59.64,62.33,69,0,5.64,1573883935
671,2856530,Osterhofen,DE,48.7,13.02,42.01,87,97,4.61,1573883935
672,2701713,Karlskrona,SE,56.16,15.59,46.4,100,100,11.41,1573883935
673,2638419,Scarborough,GB,54.28,-0.41,48.0,100,100,6.93,1573883935
674,3928128,Tacna,PE,-18.01,-70.25,64.4,77,100,2.24,1573883935
675,4936174,Falmouth,US,41.55,-70.61,44.6,64,1,5.82,1573883935
676,1700994,Suclayin,PH,15.76,121.55,83.17,54,71,3.6,1573883935
677,4295251,Hopkinsville,US,36.87,-87.49,32.0,74,1,4.7,1573883764
678,479523,Uglovka,RU,58.24,33.51,33.46,93,100,5.79,1573883935
679,2140558,Koumac,NC,-20.56,164.28,77.49,46,28,4.92,1573883935
680,5749352,Roseburg,US,43.22,-123.34,53.6,93,90,0.58,1573883823
681,2026861,Berdigestyakh,RU,62.1,126.7,-10.44,91,100,7.0,1573883935
682,2282006,San-Pedro,CI,4.75,-6.64,81.37,77,90,5.32,1573883935
683,3901547,Villamontes,BO,-21.26,-63.47,69.71,46,84,3.53,1573883936
684,3617459,Nueva Guinea,NI,11.69,-84.46,71.94,97,100,5.01,1573883936
685,610612,Aktau,KZ,43.65,51.16,35.6,74,90,15.66,1573883936
686,565407,Dombarovskiy,RU,50.76,59.54,30.88,74,0,7.99,1573883936
687,2033449,Yantongshan,CN,43.28,126.02,23.76,35,1,5.28,1573883936
688,1490085,Tarko-Sale,RU,64.92,77.78,-0.99,84,100,19.75,1573883936
689,1528998,Yumen,CN,40.29,97.04,43.07,21,63,28.1,1573883936
690,2036069,Linjiang,CN,41.81,126.91,27.82,47,23,4.72,1573883936
691,53654,Mogadishu,SO,2.04,45.34,84.2,66,75,13.87,1573883931
692,189280,Lodwar,KE,3.12,35.6,86.65,39,40,16.46,1573883936
693,3987224,San Felipe,MX,31.02,-114.84,62.17,45,92,2.3,1573883936
694,3521972,Panaba,MX,21.28,-88.27,72.0,85,80,1.01,1573883936
695,590030,Narva-Joesuu,EE,59.46,28.04,39.04,91,100,8.05,1573883936
696,315621,Emirdag,TR,39.02,31.15,48.81,82,59,2.13,1573883936
697,218680,Boende,CD,-0.28,20.88,73.51,97,100,0.47,1573883936
698,6111696,Port-Cartier,CA,50.03,-66.88,21.0,79,75,17.22,1573883937
699,778362,Oksfjord,NO,70.24,22.35,30.2,86,15,6.93,1573883937
700,6324729,Halifax,CA,44.65,-63.58,42.01,93,75,8.05,1573883800
701,3991347,Puerto Penasco,MX,31.32,-113.53,70.0,78,97,6.31,1573883937
702,2136150,Luganville,VU,-15.51,167.18,84.2,70,75,9.17,1573883937
703,577922,Belomorsk,RU,64.52,34.76,30.65,84,85,5.03,1573883937
704,1566559,Tay Ninh,VN,11.3,106.1,85.82,62,68,3.6,1573883937
705,5540831,Hurricane,US,37.18,-113.29,57.2,47,1,4.7,1573883937
706,522742,Neman,RU,55.03,22.03,40.24,92,59,10.0,1573883937
707,3398428,Humberto de Campos,BR,-2.6,-43.46,76.37,87,3,6.22,1573883729
708,1640044,Kijang,ID,0.9,104.63,89.6,59,20,4.7,1573883937
709,1624041,Ternate,ID,0.8,127.4,84.09,72,81,4.59,1573883937
710,3454005,Piacabucu,BR,-10.41,-36.43,75.52,84,82,10.65,1573883937
711,2084442,Vanimo,PG,-2.67,141.3,84.79,74,83,15.79,1573883937
712,515873,Oktyabrskiy,RU,55.61,37.97,36.0,90,90,6.71,1573883938
713,564593,Dubovskoye,RU,47.41,42.76,40.14,75,67,19.3,1573883938
714,4882839,Saint Augustine,US,40.72,-90.41,33.8,94,1,6.93,1573883938
715,2516474,Icod de los Vinos,ES,28.37,-16.71,64.99,87,90,17.22,1573883938
716,126972,Sarab,IR,38.61,44.99,39.65,64,0,2.24,1573883938
717,5530932,Socorro,US,31.65,-106.3,52.0,45,90,3.36,1573883938
718,5955902,Fort Nelson,CA,58.81,-122.69,1.4,84,40,2.24,1573883938
719,5387494,Ridgecrest,US,35.62,-117.67,54.0,34,1,6.93,1573883917
720,3146487,Raudeberg,NO,61.99,5.14,35.6,74,99,6.93,1573883938
721,2654728,Bridlington,GB,54.08,-0.19,48.99,100,82,3.36,1573883938
722,3573197,Hamilton,BM,32.3,-64.78,71.6,94,75,8.05,1573883938
723,2267226,Lagos,PT,37.1,-8.67,48.99,70,0,11.41,1573883938
724,3451750,Recreio,BR,-21.52,-42.47,66.0,99,100,1.99,1573883938
725,2519651,Cehegin,ES,38.09,-1.8,46.99,84,0,4.0,1573883938
726,2177413,Ayr,AU,-19.58,147.4,84.0,62,9,1.01,1573883999
727,1505579,Inta,RU,66.04,60.13,30.2,93,96,23.4,1573884000
728,1796663,Sanming,CN,26.24,117.6,77.36,32,0,2.39,1573884000
729,352733,Marsa Matruh,EG,31.35,27.25,66.2,88,20,3.36,1573884000
730,2152659,Port Macquarie,AU,-31.43,152.91,77.0,56,40,16.11,1573884000
731,3576994,Cockburn Town,TC,21.46,-71.14,80.85,77,12,12.55,1573884000
732,1851462,Sukumo,JP,32.94,132.72,62.51,47,0,10.27,1573884000
733,2173125,Burnie,AU,-41.05,145.91,57.99,51,86,8.99,1573884000
734,3465342,Puerto Suarez,BO,-18.96,-57.8,68.59,87,100,3.29,1573884000
735,1861416,Ishigaki,JP,24.34,124.16,80.6,69,75,14.99,1573884000
736,2012956,Yerbogachen,RU,61.28,108.01,-16.67,91,99,4.81,1573883789
737,1649593,Bandar,ID,-4.2,104.14,95.14,34,65,3.29,1573884001
738,1512342,Almazar,UZ,40.32,69.01,48.2,70,40,6.71,1573884001
739,3662927,Pauini,BR,-7.71,-67.0,71.47,98,100,1.32,1573884001
740,2396518,Port-Gentil,GA,-0.72,8.78,77.0,94,75,6.2,1573884001
741,152497,Muriti,TZ,-1.99,32.93,71.6,88,75,7.18,1573884001
742,2276492,Harper,LR,4.38,-7.71,73.36,95,85,1.99,1573884001
743,1168700,Ormara,PK,25.21,64.64,76.03,52,0,7.2,1573884001
744,1517637,Ushtobe,KZ,45.25,77.98,25.54,40,0,7.52,1573884002
745,2144764,Wangaratta,AU,-36.36,146.32,73.4,22,49,13.87,1573884002
746,7647007,San Carlos de Bariloche,AR,-41.13,-71.31,48.2,61,0,26.4,1573884002
747,5866063,Kenai,US,60.55,-151.26,39.99,80,90,8.05,1573884003
748,3893726,Constitucion,CL,-35.33,-72.42,56.17,91,23,4.81,1573884004
749,400742,Kandara,KE,-0.9,37.0,68.0,72,40,10.29,1573884004
750,1648636,Bitung,ID,1.44,125.19,80.6,83,40,3.36,1573884004
751,1246294,Galle,LK,6.04,80.22,82.62,75,1,9.19,1573884005
752,153220,Morogoro,TZ,-6.82,37.67,77.0,83,75,13.87,1573884005
753,3396277,Limoeiro,BR,-7.87,-35.44,80.6,74,40,6.93,1573884006
754,4844275,Vernon,US,41.84,-72.47,41.0,52,40,12.75,1573884006
755,2236967,Soyo,AO,-6.13,12.37,76.8,91,100,5.03,1573884006
756,4033077,Vaitape,PF,-16.52,-151.75,79.09,83,39,19.46,1573884006
757,1731298,Aloleng,PH,16.13,119.78,86.05,66,66,5.86,1573884006
758,118704,Ravar,IR,31.27,56.81,47.73,46,0,11.41,1573884007
759,244878,Biltine,TD,14.53,20.93,79.93,28,31,19.62,1573884007
760,463655,Zenzeli,RU,45.92,47.05,43.52,68,98,18.05,1573884007
761,2451778,San,ML,13.3,-4.9,75.15,23,75,5.88,1573883718
762,3896774,Carahue,CL,-38.71,-73.16,50.0,100,90,3.36,1573884008
763,739600,Sinop,TR,42.03,35.15,50.0,87,75,5.82,1573884008
764,6111867,Port Hawkesbury,CA,45.62,-61.36,42.01,64,90,10.29,1573884008
765,305681,Kumluca,TR,36.37,30.29,61.39,58,0,2.95,1573884009
766,2138522,Poya,NC,-21.35,165.16,74.84,77,0,15.95,1573884010
767,3480908,La Asuncion,VE,11.03,-63.86,73.35,90,15,2.06,1573884010
768,3422683,Kangaatsiaq,GL,68.31,-53.46,28.49,88,100,21.47,1573884010
769,3696466,Huancabamba,PE,-5.24,-79.45,48.38,97,100,1.25,1573884010
770,1255816,Sompeta,IN,18.93,84.6,82.17,55,40,5.48,1573884011
771,5391615,San Anselmo,US,37.97,-122.56,57.0,93,90,10.29,1573884011
772,3931276,Puno,PE,-15.84,-70.03,42.66,77,99,1.86,1573884011
